location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
 151.21 -33.87   39.0, 0  8 325 11 2024,    315.8776,     21.9140,    119.8324,      0.0214,    306.2694,      0.2615,  67676.8580,      2.7021,     54.2513,     -3.6087,     -9.7870,  316.6106,0.185232
 139.69  35.69   40.0, 0 16 299 10 2024,    265.0563,     21.2507,    259.5439,      0.3946,    263.3954,      0.1397,  74530.0929,      3.5651,     22.4315,     43.9201,    169.3312,  265.1851,0.226372
 -87.63  41.88  181.0, 0 15 105  4 2024,    261.2780,     22.0266,     68.9776,      0.8897,   1090.3633,      0.2579,  86203.0040,      3.8635,      2.2742,     -7.4333,    175.6574,  264.3764,0.227019
 -46.63 -23.55  760.0, 0  9 266  9 2024,    286.4327,     17.5767,    140.7209,      0.1422,    729.5496,      0.9874,  90386.9878,      3.4996,     12.1529,     -5.0966,   -100.3105,  286.4902,0.209328
 -87.63  41.88  181.0, 0 12 355 12 2024,    310.5606,      0.9643,    316.5400,      0.7730,    681.3026,      0.2520,  73198.1472,      0.8535,      1.9930,      4.8015,     44.8673,  318.4337,0.183773
 103.82   1.35   15.0, 0 14 228  8 2024,    317.5499,      2.9306,    203.2268,      0.7541,    309.4802,      0.6519,  64339.1487,      2.7423,     19.5093,     42.1291,    -18.8041,  318.9092,0.183393
-122.00  37.50   25.0, 0  9 266  9 2024,    320.6855,     12.3823,    217.5867,      0.1287,    428.5669,      0.9109,  78564.4222,      1.2456,     89.3933,    -23.7181,     12.9911,  320.8371,0.181850
  28.05 -26.20 1753.0, 0 10 135  5 2024,    266.7768,     18.5842,     92.1996,      0.1481,    399.2243,      0.5313,  81147.0837,      1.3263,     28.1291,    -43.1854,    -24.4667,  267.2542,0.224717
  28.05 -26.20 1753.0, 0 14 228  8 2024,    287.7047,     24.5186,    328.8755,      0.8949,    715.5497,      0.8092,  61209.6807,      4.5247,     45.2814,     -1.8987,    143.4956,  288.4977,0.207722
  28.05 -26.20 1753.0, 0  6  15  1 2024,    257.7762,      2.9253,    157.8728,      0.9762,     55.4349,      0.8019,  63333.0776,      1.4543,      8.1835,     37.2623,    162.1609,  257.7934,0.232285
-112.07  33.45  331.0, 0  9  46  2 2024,    272.9161,     15.2265,     69.8373,      0.9353,    615.0449,      0.5711,  86547.4189,      4.3739,     41.9389,    -29.0655,   -141.6094,  273.5661,0.219667
  55.30  25.20    5.0, 0 10 135  5 2024,    322.1886,     10.4966,    315.7489,      0.5561,    511.4439,      0.8105,  80023.5575,      2.2034,     49.4105,     -5.0624,   -170.1703,  322.9965,0.180123
 103.82   1.35   15.0, 0  9 266  9 2024,    299.5492,     21.1979,     21.5756,      0.2936,   1014.7829,      0.1280,  77790.2528,      0.6275,     35.9441,     24.4577,     67.5274,  301.4420,0.197366
  -0.13  51.51   11.0, 0 10 135  5 2024,    249.9050,      8.8347,    337.6888,      0.9600,   1266.4676,      0.5453,  61908.3394,      1.1077,     35.8812,    -22.9790,   -120.7990,  256.9337,0.232973
-122.00  37.50   25.0, 0 11 202  7 2024,    277.2519,     23.3757,     65.6385,      0.4876,     65.7321,      0.3662,  63780.9248,      2.9675,     52.9960,     -9.3360,    104.3499,  277.3306,0.216656
-112.07  33.45  331.0, 0 12 355 12 2024,    266.4594,      3.4206,    217.9414,      0.8208,    656.6066,      0.7511,  79471.4685,      2.8653,     31.1344,      9.7191,   -146.8236,  266.8354,0.225052
  55.30  25.20    5.0, 0 12  75  3 2024,    254.1587,     19.4243,    197.1482,      0.0915,    759.7698,      0.0301,  70582.0186,      3.2852,     56.6937,    -20.1159,     69.8892,  257.1475,0.232802
 151.21 -33.87   39.0, 0  6  15  1 2024,    285.6951,     22.0451,     35.5967,      0.5659,    598.0823,      0.3169,  66493.7460,      4.8647,     45.9073,    -10.0891,    151.6010,  285.6951,0.209964
  55.30  25.20    5.0, 0 11 202  7 2024,    283.5821,      7.8589,    193.8039,      0.4343,   1346.7299,      0.1606,  85359.5113,      0.6342,     34.7923,     -2.0203,   -114.3318,  306.6827,0.193174
 151.21 -33.87   39.0, 0  8 325 11 2024,    307.3495,     23.7810,     74.1704,      0.5340,    602.0869,      0.2024,  73582.6548,      0.5373,     11.6927,     16.2794,    -44.9477,  310.9699,0.189744
 151.21 -33.87   39.0, 0  6  15  1 2024,    233.3254,     14.4527,      1.6161,      0.9538,    302.2866,      0.3110,  88157.3836,      1.3174,     79.2256,    -32.6023,    -96.9605,  235.2886,0.250289
-122.00  37.50   25.0, 0 11 202  7 2024,    244.7059,     23.3617,    132.1479,      0.4048,   1353.3177,      0.7545,  80476.9764,      1.8026,     75.1870,     -4.9068,     94.3508,  244.7059,0.242755
  -0.13  51.51   11.0, 0 12 355 12 2024,    312.9224,     17.2358,    277.5553,      0.2112,    255.2785,      0.7985,  63048.5919,      2.9398,     40.0663,    -15.7592,   -111.3324,  312.9224,0.188182
 103.82   1.35   15.0, 0 15 105  4 2024,    248.7580,      4.5045,    165.8261,      0.1951,    971.5454,      0.8253, 101181.6516,      1.1336,     85.0585,    -10.8046,    121.9965,  251.7125,0.237150
-112.07  33.45  331.0, 0 15 105  4 2024,    305.8613,      2.0888,    264.0729,      0.7202,   1052.5884,      0.4476,  84000.3161,      4.3783,     58.9808,    -38.7789,    162.1514,  309.8771,0.190618
-122.00  37.50   25.0, 0 13 172  6 2024,    307.0469,     12.8158,     90.0344,      0.0218,    499.6760,      0.8406,  69454.2307,      0.8807,     34.3598,     18.4118,   -134.7973,  307.7834,0.192293
-122.00  37.50   25.0, 0 16 299 10 2024,    321.3611,      4.7956,    180.5986,      0.0326,   1288.2990,      0.8936,  79719.9591,      2.4335,     12.2141,     24.0575,    137.9585,  322.1245,0.180820
 151.21 -33.87   39.0, 0 13 172  6 2024,    290.3323,     24.8501,    180.0026,      0.0662,   1040.5588,      0.3755,  69630.8052,      3.8095,     73.2894,     38.4017,   -124.6970,  291.5392,0.205289
  -0.13  51.51   11.0, 0 13 172  6 2024,    241.9099,     21.3771,    200.2206,      0.6291,    604.9179,      0.4244,  88842.4247,      3.8864,     28.8897,     18.7444,    102.8005,  243.6073,0.243634
 139.69  35.69   40.0, 0  9  46  2 2024,    295.0578,      1.8994,    100.5775,      0.0415,    971.0675,      0.7136,  89321.8495,      4.8247,     19.9017,    -18.1764,   -127.0527,  298.4196,0.199784
 -46.63 -23.55  760.0, 0 16 299 10 2024,    236.1775,     12.2857,     17.1959,      0.8640,   1123.6889,      0.3035,  79214.7848,      2.4098,     58.1975,     36.9723,   -128.5177,  236.1775,0.249578
 151.21 -33.87   39.0, 0  9 266  9 2024,    319.7200,     24.6083,    354.1280,      0.5821,    503.4408,      0.2489,  98314.0840,      2.0499,     68.5323,    -35.0311,    172.1980,  320.7775,0.181898
 -46.63 -23.55  760.0, 0 12  75  3 2024,    267.8292,      1.3291,    160.9146,      0.4706,    941.7990,      0.5470,  84036.4571,      4.2512,     13.7788,    -15.1051,    111.4910,  278.8160,0.215467
  28.05 -26.20 1753.0, 0  9  46  2 2024,    278.3630,     10.5869,    236.5149,      0.8883,    361.9666,      0.5968,  75606.3412,      2.3924,      9.7800,     16.0777,    -75.9178,  279.8456,0.214644
 -46.63 -23.55  760.0, 0 16 299 10 2024,    246.7275,     19.1166,    233.2601,      0.7825,    444.3627,      0.6622,  70787.3534,      1.1966,     43.0398,      8.4921,    -35.1733,  246.8392,0.241049
 151.21 -33.87   39.0, 0 12 355 12 2024,    292.0192,      1.6379,     59.7677,      0.8286,    726.8518,      0.8785,  93544.0435,      3.8498,     23.1190,     18.9688,    123.2317,  294.2278,0.203138
-122.00  37.50   25.0, 0 11 202  7 2024,    300.8338,     15.9386,    268.7789,      0.3044,    414.3558,      0.8609,  99129.5774,      3.5830,     63.6863,     20.9543,     37.6591,  301.0574,0.197674
 -46.63 -23.55  760.0, 0 14 228  8 2024,    241.1195,     18.3758,    266.1551,      0.4526,    149.4463,      0.9966,  86087.7590,      2.6498,     41.2211,    -44.8018,    -65.2328,  241.1197,0.245624
 103.82   1.35   15.0, 0 15 105  4 2024,    245.3795,     23.0571,    107.1962,      0.8381,    231.6420,      0.5588,  87526.7553,      4.4721,      4.4203,    -30.3984,     81.0786,  245.7678,0.241906
 -87.63  41.88  181.0, 0 11 202  7 2024,    258.4668,     24.5721,    327.1051,      0.3258,   1077.4330,      0.3123,  68420.1771,      2.7099,     57.7949,     13.4403,    -23.9505,  261.9160,0.228987
  28.05 -26.20 1753.0, 0 10 135  5 2024,    236.8280,     18.7318,    148.3199,      0.9638,   1292.1214,      0.9183,  75800.5305,      3.0141,      4.3569,    -14.9390,    -12.1025,  237.2232,0.248741
 -87.63  41.88  181.0, 0 12  75  3 2024,    299.8226,     18.9626,    305.1210,      0.4438,    262.6000,      0.9015,  71004.3539,      2.7995,     47.9332,    -14.6942,    -47.2023,  299.9785,0.198537
-122.00  37.50   25.0, 0 12  75  3 2024,    247.8919,      5.8329,    215.3184,      0.3624,    778.0374,      0.2837,  96615.7826,      2.3991,     80.0684,     -6.7502,   -166.7007,  247.8919,0.240206
  -0.13  51.51   11.0, 0 15 105  4 2024,    249.0297,     18.3925,     88.7915,      0.9091,    492.8418,      0.2192,  95905.7093,      1.3379,     29.9329,     42.4022,     56.1575,  251.6544,0.237196
 139.69  35.69   40.0, 0  9  46  2 2024,    246.7924,     21.9055,    348.5127,      0.8512,    252.0508,      0.1876,  93157.9612,      3.7801,     41.0521,    -42.0041,     47.4223,  247.0259,0.240899
 103.82   1.35   15.0, 0 15 105  4 2024,    267.6680,      6.0045,     70.6608,      0.3346,    465.3138,      0.6818,  85383.2179,      2.5738,     20.3745,     -9.1030,    107.1041,  270.0260,0.222499
  28.05 -26.20 1753.0, 0 12  75  3 2024,    306.5856,      5.2701,     62.7218,      0.0864,    344.6906,      0.9495,  78605.2299,      2.3860,     71.2490,    -25.4713,    118.2110,  306.7380,0.193130
 -46.63 -23.55  760.0, 0  8 325 11 2024,    292.0447,     24.1865,    108.5843,      0.0457,    919.0774,      0.9217,  65558.2374,      4.6810,     40.3835,     16.9935,     96.4620,  292.0447,0.204884
-122.00  37.50   25.0, 0 12  75  3 2024,    270.2170,     15.0200,    314.9158,      0.2997,    989.1035,      0.0148,  99238.0043,      0.8083,     78.1222,     18.5924,     -8.8307,  280.5931,0.214046
  28.05 -26.20 1753.0, 0  9 266  9 2024,    239.3340,      9.7239,     62.2133,      0.0562,    425.8166,      0.0974,  81395.1858,      2.3333,     40.2957,     36.2453,      4.5577,  240.4127,0.246190
 -46.63 -23.55  760.0, 0 15 105  4 2024,    280.9230,     18.1907,    156.1094,      0.6786,    370.9412,      0.7375,  89058.2779,      4.9852,     48.4889,    -26.6006,    105.7841,  281.5664,0.213267
 139.69  35.69   40.0, 0  9 266  9 2024,    276.4089,      1.1971,    199.2979,      0.2637,    423.5118,      0.0176,  75899.2318,      2.2692,      1.9689,      1.9849,   -150.1270,  283.4742,0.211741
 -87.63  41.88  181.0, 0 14 228  8 2024,    258.1584,     11.2761,    226.9024,      0.5737,     29.1844,      0.0410,  97513.9702,      1.4153,     13.2245,    -17.9489,   -152.7492,  258.4069,0.231794
 103.82   1.35   15.0, 0 16 299 10 2024,    320.9377,     24.0977,    174.5432,      0.7999,   1199.6453,      0.4307,  68307.6652,      2.8242,     58.0276,    -27.5560,    -45.7871,  320.9377,0.181770
  55.30  25.20    5.0, 0 13 172  6 2024,    317.8996,     14.2998,    347.6530,      0.9536,    554.9061,      0.8203,  72426.1058,      3.8875,     66.2325,     19.7028,    -73.7458,  318.0720,0.184062
 139.69  35.69   40.0, 0  8 325 11 2024,    286.6537,      5.8227,    158.2881,      0.7431,    813.0962,      0.7979,  85853.0263,      1.2368,     79.1839,    -41.6833,    159.7964,  286.6537,0.209197
  28.05 -26.20 1753.0, 0 14 228  8 2024,    267.4944,     22.7887,    350.2870,      0.6566,    811.1285,      0.8571,  80875.1246,      4.1956,     32.7268,     36.0947,     95.0205,  267.9732,0.224141
 -87.63  41.88  181.0, 0  6  15  1 2024,    254.6955,     11.0052,    207.2913,      0.7850,    303.8378,      0.6201,  81780.8756,      2.9217,     20.1608,     15.7055,    -86.7304,  255.1170,0.234426
  55.30  25.20    5.0, 0 13 172  6 2024,    297.5359,     15.0497,    244.1920,      0.1462,   1209.6370,      0.8427,  78167.6016,      0.5210,     60.1233,    -15.8808,    123.2734,  299.4375,0.198970
  55.30  25.20    5.0, 0 10 135  5 2024,    319.1519,     17.4668,     83.2965,      0.7873,    162.5533,      0.7732,  96861.1296,      4.9535,     24.1350,    -32.0860,    178.4964,  319.3510,0.183039
  55.30  25.20    5.0, 0 10 135  5 2024,    258.5233,     15.7298,      2.5886,      0.9683,   1059.2330,      0.9134,  84181.5303,      2.0796,     86.1431,      7.6142,      7.4481,  258.5723,0.231662
 -46.63 -23.55  760.0, 0 16 299 10 2024,    272.1260,      2.7401,    298.4378,      0.2096,   1091.1345,      0.7505,  63688.3680,      4.4626,     33.3882,     -3.1195,    133.3265,  277.2592,0.216713
-122.00  37.50   25.0, 0  8 325 11 2024,    268.9424,     16.3475,    165.8139,      0.7695,    529.2262,      0.5311,  81178.3936,      2.0137,     43.7871,     36.4643,   -132.3723,  269.4645,0.222948
  28.05 -26.20 1753.0, 0  9 266  9 2024,    275.1629,     15.4167,     93.8581,      0.6282,   1300.0609,      0.8060,  68933.3441,      1.9271,     73.7072,    -17.1526,     40.2632,  275.1629,0.218390
 -46.63 -23.55  760.0, 0  9 266  9 2024,    248.2084,      0.1915,    117.4649,      0.4890,    901.1445,      0.2459,  70282.4423,      0.7164,     78.9533,     38.7421,     35.8474,  248.2084,0.239953
 139.69  35.69   40.0, 0  8 325 11 2024,    318.0972,      0.1081,     54.7592,      0.4734,    688.4140,      0.0428,  72661.8753,      2.4717,     67.7050,    -32.8373,   -153.9763,  318.0972,0.184042
 103.82   1.35   15.0, 0 12 355 12 2024,    294.0453,      9.0316,    250.1698,      0.5943,    899.7409,      0.9861,  96605.7716,      3.9932,     27.2459,     27.3846,    145.7642,  294.1440,0.203205
 -87.63  41.88  181.0, 0 10 135  5 2024,    255.7264,      0.2651,    137.8775,      0.5006,   1104.4872,      0.2411,  95448.9560,      3.2023,     64.2208,    -31.5763,     36.3834,  263.2130,0.227950
  55.30  25.20    5.0, 0 14 228  8 2024,    235.5249,     13.7515,    264.3076,      0.1654,    451.0757,      0.9060,  73558.4918,      4.3272,      7.2242,    -16.7483,    -41.1770,  235.8344,0.249853
  55.30  25.20    5.0, 0 14 228  8 2024,    273.4721,     10.1385,    240.7233,      0.7556,    934.9563,      0.4853,  95023.2380,      2.7573,     69.2539,      2.4314,    108.8115,  277.6026,0.216438
-122.00  37.50   25.0, 0  9 266  9 2024,    293.5318,      1.5117,    213.2058,      0.8765,    943.0096,      0.5698,  71021.0932,      1.4155,     32.4779,     14.1132,     38.2213,  298.7330,0.199534
 139.69  35.69   40.0, 0 12 355 12 2024,    238.5773,      1.9895,    203.7244,      0.1904,   1225.5529,      0.5811,  64707.3000,      0.9464,     42.2073,    -24.0452,     29.4965,  250.9328,0.237774
  55.30  25.20    5.0, 0 14 228  8 2024,    238.6044,     16.8270,    333.8838,      0.2491,    448.4347,      0.9091,  84158.7949,      2.4795,     37.2137,    -32.4691,     54.9393,  238.8831,0.247414
 139.69  35.69   40.0, 0 15 105  4 2024,    321.7153,      1.9153,    255.2993,      0.5918,    350.7362,      0.5881,  67486.1090,      3.6896,     87.1369,    -31.7595,    -58.0562,  321.7153,0.181148
  55.30  25.20    5.0, 0 12 355 12 2024,    292.4531,      3.5629,    143.1014,      0.4765,    864.1166,      0.9755,  72352.2202,      1.4930,     36.9331,     27.8293,    143.2033,  292.5353,0.204492
 103.82   1.35   15.0, 0  8 325 11 2024,    311.3994,      0.4137,    158.1345,      0.2502,    841.2997,      0.0559,  69902.9523,      0.9800,      6.6419,     24.1540,     15.9420,  323.9312,0.179375
  -0.13  51.51   11.0, 0  6  15  1 2024,    277.1455,     13.5146,    341.2882,      0.6452,   1298.6767,      0.1932,  62488.5831,      3.8407,     81.3466,     -4.6667,    116.1186,  277.1455,0.216804
  -0.13  51.51   11.0, 0 12 355 12 2024,    260.8696,      8.1982,    240.8833,      0.1978,    970.8099,      0.0359, 100239.8999,      4.1177,     46.0067,     27.6449,     59.3467,  267.1524,0.224798
 151.21 -33.87   39.0, 0 10 135  5 2024,    252.8140,     20.7260,    176.1099,      0.6878,    641.9676,      0.2698,  81900.2401,      2.1897,     10.0466,      7.4183,     98.4711,  254.3104,0.235072
 151.21 -33.87   39.0, 0 10 135  5 2024,    286.6643,      0.7549,    170.7319,      0.8790,    635.9316,      0.5136, 100069.9133,      1.9893,     69.2525,     44.2450,     33.5288,  286.6643,0.209189
 -87.63  41.88  181.0, 0 12  75  3 2024,    260.1436,     19.5032,    204.8715,      0.7393,   1328.6852,      0.7991,  67026.1231,      3.6687,     51.0970,    -35.0061,   -118.4049,  260.4346,0.230172
  -0.13  51.51   11.0, 0  9 266  9 2024,    241.9131,      3.9529,    238.9530,      0.3349,     39.8729,      0.7921,  82413.9466,      2.2267,     38.4387,    -22.2721,   -160.1972,  241.9387,0.244969
 139.69  35.69   40.0, 0 13 172  6 2024,    304.9118,     21.6390,    255.8421,      0.8288,    725.1672,      0.6682,  78365.2852,      1.8121,     62.5473,     14.4523,   -107.9710,  305.2731,0.194302
  55.30  25.20    5.0, 0 13 172  6 2024,    302.8696,     17.9148,     31.5628,      0.2613,    133.6157,      0.7541,  62052.3943,      1.4727,     78.7532,    -25.3923,     93.6821,  303.0039,0.196117
  -0.13  51.51   11.0, 0 10 135  5 2024,    278.1348,      3.2379,    213.8485,      0.4124,   1227.9381,      0.4857, 100275.0110,      3.0281,     14.6028,    -21.9811,     17.5766,  289.1120,0.207230
 -87.63  41.88  181.0, 0  9 266  9 2024,    300.5438,      1.7124,     77.2734,      0.7361,   1360.9857,      0.0208,  62639.4075,      1.4309,     54.6910,     25.7745,    -77.6205,  336.9204,0.168984
 103.82   1.35   15.0, 0  9 266  9 2024,    244.7198,      0.9472,    267.9655,      0.4005,   1245.4968,      0.5059,  68077.5954,      3.8671,     86.2913,     30.7245,    132.6729,  244.7198,0.242744
 139.69  35.69   40.0, 0  9  46  2 2024,    254.6045,     12.1159,      0.3567,      0.2088,    484.9114,      0.9658,  98857.3654,      0.9849,     29.8802,     21.8560,   -138.6752,  254.6942,0.234765
 103.82   1.35   15.0, 0  8 325 11 2024,    268.6303,     14.5993,     13.3286,      0.5808,   1236.9793,      0.6574,  82085.2437,      3.6985,     77.7111,     -2.0421,   -149.3592,  269.3989,0.223001
 -46.63 -23.55  760.0, 0  9 266  9 2024,    255.6746,     15.5995,    224.9711,      0.1830,    968.5142,      0.2298,  64760.7168,      4.4638,     22.3176,      9.2683,   -117.2705,  261.2615,0.229511
