location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
  55.30  25.20    5.0, 0 11 202  7 2024,    233.7413,      1.8726,    333.7555,      0.6429,   1017.9227,      0.4510,  93577.2465,      2.2176,     62.9599,     10.0271,     10.4195,  240.5482,0.246081
  55.30  25.20    5.0, 0 13 172  6 2024,    306.4465,     22.4318,    159.3089,      0.7043,    918.1365,      0.1843,  78509.4957,      4.4306,     41.7595,    -26.4370,    -56.9269,  309.0481,0.191282
 -46.63 -23.55  760.0, 0 15 105  4 2024,    255.8243,     15.9170,    159.5638,      0.9769,    970.4752,      0.6663,  88847.7592,      2.7453,     66.9369,    -26.3375,    -82.0058,  255.8243,0.233861
  55.30  25.20    5.0, 0 11 202  7 2024,    321.1379,     17.0513,     53.0954,      0.4726,    832.9247,      0.9794,  97268.1969,      2.0082,     57.4019,     32.0872,     82.6916,  321.1854,0.181572
 103.82   1.35   15.0, 0 16 299 10 2024,    309.4744,      2.7209,    188.4766,      0.0235,    302.1763,      0.1720,  63492.9973,      4.0457,     45.2457,    -33.2036,    -61.3029,  309.4744,0.190940
-112.07  33.45  331.0, 0  6  15  1 2024,    289.2094,     13.0826,    290.0449,      0.4396,    438.9344,      0.0266,  78851.7853,      0.6456,     69.0282,      8.2185,     32.4581,  289.2094,0.207152
 139.69  35.69   40.0, 0  8 325 11 2024,    248.7126,      6.5125,    100.8079,      0.4051,    229.0419,      0.4796,  88926.5154,      4.6762,      6.0221,     29.3226,    138.0882,  248.8385,0.239449
  -0.13  51.51   11.0, 0 12  75  3 2024,    323.1343,      7.7907,    277.8724,      0.7749,    527.3392,      0.9542,  80031.3918,      1.6186,     36.7965,    -23.4779,    -78.8978,  323.3747,0.179820
  -0.13  51.51   11.0, 0 14 228  8 2024,    281.6377,     22.1442,    254.6017,      0.8819,   1212.6087,      0.7240,  61026.1995,      4.7721,     52.6861,    -39.0291,    107.5101,  282.7535,0.212317
 103.82   1.35   15.0, 0 12 355 12 2024,    293.8694,      0.1525,    241.0055,      0.9710,   1141.6737,      0.8051,  62147.3685,      4.4264,      2.8539,    -37.3201,     32.7627,  299.3871,0.199010
 -46.63 -23.55  760.0, 0  9  46  2 2024,    251.6651,     14.4363,    260.0020,      0.2749,    901.2884,      0.8010,  64209.9394,      1.6228,     59.8645,     14.9904,    -96.6467,  253.6048,0.235636
 151.21 -33.87   39.0, 0  8 325 11 2024,    264.0780,     15.3433,    157.2091,      0.8967,    818.4216,      0.3691,  82847.7252,      3.3094,      0.4295,    -16.3147,    -10.2486,  266.5988,0.225241
 -87.63  41.88  181.0, 0  9 266  9 2024,    271.4331,     23.4777,    101.2298,      0.0546,    267.9450,      0.1189,  85206.5422,      3.2321,     11.6611,     -3.0908,    -47.1748,  272.3819,0.220614
 151.21 -33.87   39.0, 0  9 266  9 2024,    248.7580,      5.4296,    104.2579,      0.8857,    787.2049,      0.0882,  82936.1109,      1.8996,     57.7211,     23.8650,     46.2599,  248.7580,0.239514
 -46.63 -23.55  760.0, 0  9 266  9 2024,    303.0576,      2.1267,     31.2047,      0.0300,    610.8481,      0.4228,  64295.3616,      4.2054,     27.5439,    -30.7177,     77.3156,  304.9672,0.194546
  55.30  25.20    5.0, 0  6  15  1 2024,    250.1198,     12.3129,     67.7975,      0.0217,    496.4835,      0.0160,  95584.5711,      4.2922,     40.8958,     -9.6856,   -106.2688,  252.7564,0.236315
 -87.63  41.88  181.0, 0 13 172  6 2024,    269.9228,     11.2318,     96.9534,      0.0075,    192.5702,      0.0124,  75246.6071,      0.5761,     32.6509,     31.9674,     34.4525,  272.8472,0.220242
 139.69  35.69   40.0, 0 11 202  7 2024,    272.3834,     13.8285,     32.3107,      0.3040,    195.8232,      0.7607,  78405.3966,      0.6149,      2.4120,     21.4301,    160.9629,  273.0305,0.220096
  55.30  25.20    5.0, 0 13 172  6 2024,    242.0058,     16.1974,    218.6410,      0.7912,    341.2666,      0.5275,  98870.4091,      1.8649,     20.7613,    -25.4604,    -38.1830,  243.2455,0.243924
 103.82   1.35   15.0, 0 10 135  5 2024,    311.9694,     11.1816,    111.0300,      0.7444,   1308.6025,      0.5121,  74264.7772,      4.3766,     86.0400,     21.9289,   -177.9863,  314.6266,0.186819
 103.82   1.35   15.0, 0 16 299 10 2024,    314.0026,     15.7440,    158.6330,      0.1836,   1324.6621,      0.2771,  83998.4756,      3.4553,     79.6379,     38.3311,    149.1991,  316.0616,0.185671
  28.05 -26.20 1753.0, 0 10 135  5 2024,    251.7697,      7.9757,     69.9117,      0.7808,    523.6885,      0.8786,  87194.7638,      2.7614,     87.2612,    -21.5224,   -156.1243,  252.4580,0.236554
  -0.13  51.51   11.0, 0  8 325 11 2024,    260.1678,      1.5669,    134.2581,      0.7855,    301.7470,      0.7325,  99908.7988,      3.4513,     80.9782,     23.0139,    120.4021,  260.1678,0.230386
 -87.63  41.88  181.0, 0  8 325 11 2024,    315.3335,     15.9202,     13.5902,      0.8489,     69.5453,      0.9244,  62494.4675,      2.4868,     46.8351,     17.5041,    -88.8340,  315.3658,0.186227
 -46.63 -23.55  760.0, 0 15 105  4 2024,    308.0464,      2.3386,     52.0005,      0.9999,    838.9324,      0.6847,  73914.0842,      1.5216,     45.5044,     39.6625,     30.9182,  310.4371,0.190170
 -87.63  41.88  181.0, 0 12 355 12 2024,    272.8904,      4.0232,     69.7853,      0.0164,    212.5327,      0.1539,  77887.2695,      1.2934,     45.1952,    -13.9225,     85.4193,  274.4239,0.218981
  55.30  25.20    5.0, 0  9  46  2 2024,    247.8977,     24.0018,    218.8548,      0.6419,    236.7217,      0.3865,  82950.4301,      3.3178,      7.4801,     -8.0837,     32.1992,  248.3282,0.239857
 139.69  35.69   40.0, 0 13 172  6 2024,    243.7023,     16.8740,    207.1195,      0.8778,    478.8189,      0.4873,  84706.9853,      3.3482,     42.8894,     18.0906,    164.4478,  244.8184,0.242665
-122.00  37.50   25.0, 0 15 105  4 2024,    264.4933,     21.5937,     74.2010,      0.8398,   1302.9807,      0.4567,  76218.9333,      3.0069,     51.3728,    -32.0189,    124.0089,  267.3001,0.224680
 -87.63  41.88  181.0, 0 13 172  6 2024,    311.0978,     22.2825,    158.7402,      0.8014,   1326.4978,      0.0187,  66304.7820,      0.5020,     35.4867,      1.1067,    -16.8176,  325.1703,0.178384
  55.30  25.20    5.0, 0  6  15  1 2024,    248.8968,      4.8287,    332.8700,      0.5905,     82.8345,      0.2216,  73568.4216,      4.1063,     36.3779,    -19.4509,    105.4709,  248.8968,0.239403
 -46.63 -23.55  760.0, 0 14 228  8 2024,    310.6471,      9.7464,     16.7543,      0.0904,   1350.4477,      0.4648,  61067.3046,      0.8706,     14.5196,     -4.0641,   -171.9664,  321.6595,0.181192
-122.00  37.50   25.0, 0 12 355 12 2024,    236.0633,     21.5669,    318.0268,      0.1417,   1009.4498,      0.1925,  98811.0515,      4.8358,      3.6299,     38.9521,     76.7266,  238.0136,0.248109
-112.07  33.45  331.0, 0  8 325 11 2024,    245.9604,     12.6371,    258.0853,      0.0291,   1010.2206,      0.7096,  96214.2370,      3.5671,     60.4932,     34.8105,   -173.3159,  245.9604,0.241752
  -0.13  51.51   11.0, 0  8 325 11 2024,    302.3240,     23.9260,     15.5992,      0.7358,     32.9860,      0.0075,  60608.1216,      3.5743,     16.8567,    -40.6542,    -68.4153,  302.3689,0.196625
-122.00  37.50   25.0, 0 11 202  7 2024,    288.8472,     12.4051,    217.8461,      0.4688,    731.8172,      0.1180,  96057.3150,      0.8651,     74.9359,     38.7080,    -74.8056,  293.3063,0.203875
  55.30  25.20    5.0, 0  8 325 11 2024,    296.7729,     22.5450,    264.8484,      0.3168,    198.7519,      0.0226,  78569.4527,      1.5281,     19.5670,    -44.7000,   -176.7782,  296.8944,0.201005
  55.30  25.20    5.0, 0 12 355 12 2024,    311.3128,     18.7848,    300.3274,      0.2554,    202.0514,      0.1965,  94682.9837,      3.9411,      7.1022,     31.7681,    -84.6138,  312.0149,0.188908
 -46.63 -23.55  760.0, 0 16 299 10 2024,    238.8262,     12.1650,     70.3687,      0.0381,    912.8769,      0.2213,  75556.9176,      4.9137,     76.2026,    -44.6917,    113.1142,  243.3625,0.243830
 151.21 -33.87   39.0, 0  9  46  2 2024,    283.2977,     13.8151,    201.3296,      0.1875,    709.5557,      0.8675,  97744.5803,      4.1593,     54.8163,    -16.5734,   -165.8357,  283.9045,0.211396
-122.00  37.50   25.0, 0 15 105  4 2024,    269.7278,      7.9190,    218.2287,      0.4127,    762.1382,      0.1196,  64140.1452,      4.0150,     20.4223,      7.8110,    -17.3161,  275.9431,0.217766
 139.69  35.69   40.0, 0 12  75  3 2024,    254.1395,      4.7379,     59.1467,      0.0654,   1299.8052,      0.0409,  78103.4403,      1.6214,     23.3971,    -29.0260,    172.4917,  265.9724,0.225742
-112.07  33.45  331.0, 0 14 228  8 2024,    315.3166,      7.3718,     44.1038,      0.6381,    508.2767,      0.3257, 100408.3761,      4.4685,     60.7664,    -32.5353,   -136.3857,  315.3166,0.186267
  55.30  25.20    5.0, 0  9  46  2 2024,    262.2507,     16.3857,    159.3765,      0.9635,   1197.8987,      0.2838,  75952.0560,      0.5330,     51.0447,    -44.2871,    -55.0944,  271.1112,0.221631
-112.07  33.45  331.0, 0 12 355 12 2024,    291.8336,     24.5228,    310.9457,      0.1597,    228.9965,      0.5262,  74298.9973,      1.9885,     67.0996,     -9.2062,    -81.0027,  292.0845,0.204852
 103.82   1.35   15.0, 0 14 228  8 2024,    256.8406,      3.0535,      7.2658,      0.3877,    187.0281,      0.1324,  75827.4491,      2.6957,     37.4237,    -18.3048,     13.5957,  259.0423,0.231286
 -46.63 -23.55  760.0, 0  9  46  2 2024,    239.0266,     17.6979,    286.7494,      0.6788,    639.6486,      0.9067,  65019.9114,      2.7646,     39.4635,      1.3166,    -87.2796,  239.4695,0.246944
 -87.63  41.88  181.0, 0 12  75  3 2024,    235.9341,      0.4780,     74.0321,      0.6724,   1166.5485,      0.3390,  61505.6279,      0.7567,      9.1220,    -16.6005,   -154.6886,  251.1179,0.237626
 -87.63  41.88  181.0, 0 10 135  5 2024,    258.4244,      6.1093,    123.0598,      0.4303,   1184.4608,      0.6858,  80371.7812,      1.4148,     37.1395,     19.0603,     45.7622,  262.7280,0.228338
 -46.63 -23.55  760.0, 0 12  75  3 2024,    278.3529,     13.0128,    326.6621,      0.8947,    910.0490,      0.5765,  91720.3029,      2.0338,      9.0702,    -40.6747,    143.9957,  281.7190,0.213145
-112.07  33.45  331.0, 0 15 105  4 2024,    263.8105,     20.6092,    156.7791,      0.0435,   1099.0704,      0.6922,  88422.3638,      1.2752,     80.7067,     30.9389,   -138.5799,  263.8105,0.227472
  -0.13  51.51   11.0, 0 10 135  5 2024,    256.8243,     23.6568,     75.1168,      0.3388,    580.2012,      0.1336,  84481.6654,      3.4304,     65.5542,     21.0926,    -80.0738,  259.0343,0.231293
  -0.13  51.51   11.0, 0 16 299 10 2024,    268.6660,      8.0120,    345.9663,      0.8768,   1249.9281,      0.2013,  73049.8841,      1.0759,     73.4535,     38.5320,    148.6643,  269.0361,0.223291
-122.00  37.50   25.0, 0  9  46  2 2024,    311.9352,     21.2590,    212.3427,      0.8276,    672.1790,      0.3206,  90047.6388,      1.1376,     81.9416,    -35.4814,     80.9379,  311.9352,0.188972
-112.07  33.45  331.0, 0  8 325 11 2024,    281.1489,      2.6651,    170.3600,      0.6433,    537.4518,      0.8450,  65905.3573,      4.3955,     13.8312,     44.7817,   -142.7559,  281.4475,0.213362
  -0.13  51.51   11.0, 0 12 355 12 2024,    295.3339,     21.7546,    356.7753,      0.2396,    302.6922,      0.9820,  83674.8177,      3.4056,     27.9908,     19.7112,   -179.6250,  295.3339,0.202253
 -46.63 -23.55  760.0, 0 12  75  3 2024,    268.4322,     22.6573,    340.7088,      0.0311,   1027.4102,      0.0285,  91148.7939,      3.0395,     55.4874,     39.5501,     36.5943,  269.8026,0.222678
 139.69  35.69   40.0, 0 12  75  3 2024,    289.8782,     13.5497,    323.5802,      0.3457,    962.8793,      0.9689,  65262.9472,      0.5583,     29.3701,     -8.9089,   -131.4178,  290.1201,0.206424
-112.07  33.45  331.0, 0 12 355 12 2024,    279.6511,     18.3585,     74.0867,      0.7637,    672.4509,      0.8001,  89588.6814,      3.6911,     80.5010,      1.8794,    174.0801,  279.6511,0.214799
  55.30  25.20    5.0, 0  6  15  1 2024,    319.1290,      7.0500,     35.8542,      0.6610,    182.3614,      0.0132,  72027.4712,      4.4095,     24.9362,    -24.8908,    -34.8302,  320.0576,0.182474
  -0.13  51.51   11.0, 0 13 172  6 2024,    251.3137,      5.1227,    258.9161,      0.0576,    910.7390,      0.2480,  81297.6528,      4.8059,     71.1656,    -25.7074,     49.7509,  259.5636,0.230869
 139.69  35.69   40.0, 0  8 325 11 2024,    246.3836,     24.1217,    338.5659,      0.2750,    977.8185,      0.7943,  60554.2745,      2.4851,     60.8582,     18.3218,   -157.2925,  246.3836,0.241413
-122.00  37.50   25.0, 0 15 105  4 2024,    268.7389,      8.9601,    105.6714,      0.8674,    454.6064,      0.8170,  85282.6554,      1.3108,     15.1836,     12.3749,    -80.6268,  269.4049,0.222996
 -87.63  41.88  181.0, 0 16 299 10 2024,    260.2768,      0.7032,    186.9391,      0.5371,    308.0682,      0.6921,  83464.9388,      1.3031,     64.2730,     -3.3261,     39.1142,  263.1368,0.228011
-112.07  33.45  331.0, 0 16 299 10 2024,    322.0990,     22.0050,    357.1754,      0.1938,    623.0589,      0.2221,  96134.8549,      3.9146,     64.6132,     33.6066,    177.4147,  322.0990,0.180841
  -0.13  51.51   11.0, 0 12 355 12 2024,    243.7629,     15.1037,    267.9778,      0.3499,    791.3086,      0.4727,  79771.3032,      2.6526,      4.0678,     37.0166,     95.2041,  244.5072,0.242914
  55.30  25.20    5.0, 0 12 355 12 2024,    303.0488,     15.8779,    136.3526,      0.9525,    782.3873,      0.1873,  75935.0906,      2.6683,     45.6704,    -41.5587,    155.7913,  303.0488,0.196081
-122.00  37.50   25.0, 0  8 325 11 2024,    252.4495,     21.0947,    234.2928,      0.4562,     70.0574,      0.2435,  85451.1322,      1.8794,     12.0342,     32.1828,    -37.5839,  252.5743,0.236461
-122.00  37.50   25.0, 0  6  15  1 2024,    235.5151,      2.9362,    232.4881,      0.5080,   1215.7259,      0.5107,  82144.3391,      0.8937,     86.8997,    -40.6107,    162.9747,  235.5151,0.250108
  28.05 -26.20 1753.0, 0 13 172  6 2024,    315.6444,     16.1984,    112.5063,      0.6571,    909.1996,      0.7928,  66360.6000,      4.0263,     77.7670,    -13.2439,    126.4668,  316.8572,0.185034
 -87.63  41.88  181.0, 0 15 105  4 2024,    310.5786,     13.7992,    171.3912,      0.9753,   1031.8130,      0.0971,  86747.4378,      0.5627,     70.2644,     33.4761,    -30.1077,  312.7375,0.188330
-112.07  33.45  331.0, 0  9  46  2 2024,    257.7653,     18.5978,    289.7306,      0.4364,    593.3730,      0.4536,  74632.5166,      4.7512,     68.2087,     13.7639,     87.9735,  257.7653,0.232308
  55.30  25.20    5.0, 0 12 355 12 2024,    289.2632,     14.6569,    180.7787,      0.7552,   1142.6029,      0.7829,  75570.5258,      4.9305,     56.7798,     12.7555,    145.5860,  289.2632,0.207109
  55.30  25.20    5.0, 0 11 202  7 2024,    251.6102,     14.8272,    229.5100,      0.1404,    554.4486,      0.9876,  91524.2596,      4.4867,     27.0695,     29.4709,   -163.8919,  251.6556,0.237195
 -87.63  41.88  181.0, 0 12 355 12 2024,    249.8309,     15.7735,    128.6773,      0.5400,    544.0084,      0.5522,  90978.5129,      2.5566,     86.0264,      8.8928,     80.8904,  250.1940,0.238365
 -87.63  41.88  181.0, 0 10 135  5 2024,    270.1573,     23.2422,    147.5849,      0.7329,    353.6711,      0.5294,  98951.6440,      1.6464,     53.0806,     -8.3897,    -43.8559,  271.3693,0.221425
 -46.63 -23.55  760.0, 0  8 325 11 2024,    260.3021,     15.2714,    247.8439,      0.3024,    352.7860,      0.0208,  67252.6994,      3.7094,     17.3369,     -6.9287,    105.9896,  261.1943,0.229565
  55.30  25.20    5.0, 0 14 228  8 2024,    282.7415,      3.1662,    333.8999,      0.0678,     25.4747,      0.9627,  84774.2416,      2.7345,     42.2085,      7.5031,    114.9247,  282.7612,0.212311
-122.00  37.50   25.0, 0 12 355 12 2024,    264.9663,      1.2344,    350.9951,      0.0025,   1305.8396,      0.8238, 101207.0077,      4.1523,     65.6677,    -11.7637,     16.9488,  271.1593,0.221593
 103.82   1.35   15.0, 0 16 299 10 2024,    301.6806,     18.5553,    350.6593,      0.0256,    655.8140,      0.2974,  80493.2829,      1.2298,     24.7352,     31.7196,   -152.9781,  302.4908,0.196527
 139.69  35.69   40.0, 0  6  15  1 2024,    283.1908,      8.6038,     77.5028,      0.8047,    386.8340,      0.8638,  70792.9649,      1.2828,      8.4042,     20.8907,     66.9397,  283.1908,0.211967
-122.00  37.50   25.0, 0 13 172  6 2024,    292.2647,     13.3597,    218.5824,      0.1092,    133.9700,      0.9096,  90283.6130,      0.6465,     34.8298,     21.9698,   -128.2692,  292.3750,0.204620
-122.00  37.50   25.0, 0 15 105  4 2024,    316.8415,      9.1978,    314.3796,      0.8538,    571.9885,      0.4533,  72993.5552,      1.9962,      9.2507,     16.7062,   -147.5978,  319.4672,0.182946
 103.82   1.35   15.0, 0 10 135  5 2024,    280.0218,      8.4163,    173.4218,      0.6856,    768.3165,      0.6336,  97056.4351,      1.4189,     67.8838,     -7.0373,   -129.0098,  284.2527,0.211118
-112.07  33.45  331.0, 0  9 266  9 2024,    281.3872,      3.8658,    126.6590,      0.6217,    946.9453,      0.9595,  96674.7722,      3.1260,     82.5052,     44.7070,    -67.6013,  281.9033,0.212997
 151.21 -33.87   39.0, 0 13 172  6 2024,    251.3059,     13.1339,     24.1330,      0.3893,   1291.1572,      0.8363,  76342.4553,      0.5226,     50.2441,    -37.6619,    152.6846,  254.0211,0.235303
  -0.13  51.51   11.0, 0 12  75  3 2024,    300.5173,     20.0052,    217.2117,      0.9374,   1345.6193,      0.9985,  60057.7155,      0.8688,     38.7588,     42.2501,   -167.3219,  300.5173,0.198106
 103.82   1.35   15.0, 0 12  75  3 2024,    254.5602,      3.6174,    174.7359,      0.4071,    168.5826,      0.0072,  93700.7268,      4.3739,     23.5704,    -43.7377,    146.0829,  256.8833,0.233013
  28.05 -26.20 1753.0, 0 12  75  3 2024,    317.2084,     13.0271,    186.4343,      0.6391,    490.1357,      0.3420,  75238.6487,      2.9821,      0.6008,    -40.2100,    108.9583,  319.6056,0.182836
 -46.63 -23.55  760.0, 0 11 202  7 2024,    309.3225,      3.4179,    186.5912,      0.2286,     31.0699,      0.0074,  76546.0688,      1.6905,     51.1782,    -38.6322,    -10.5358,  309.3225,0.191062
